ID1_prev,ID2,SOI2,mprr
0.67928094,0.24959317,-93.06687,3.0599403
0.80136526,0.07037115,-51.3239,7.643299
0.7005269,0.67688423,-42.33159,4.5294
0.65,0.59,-26.1,1.5367699
0.7136828,0.19084124,-24.667595,3.2621193
0.6907794,0.78040195,-78.96588,5.203438
0.695,0.519,-53.3,3.3161545
0.701,0.202,-125.3,4.731598
0.6930064,0.139035,-86.11909,2.8038597
0.6439607,0.25680506,-31.360786,1.4693642
0.758,0.54,-31.9,1.5097427
0.6438644,0.62170666,-107.393906,4.4081306
0.64364403,0.85997295,-101.69657,7.9802895
0.76526856,0.118260026,-64.321465,4.7854614
0.7396167,0.43853694,-122.14842,7.7781487
0.80176204,0.0470996,-111.29438,7.292824
0.81987315,0.2087987,-120.4249,6.9018936
0.78308296,0.4381137,-54.622253,5.6752205
0.695936,0.18401694,-31.528881,2.8578568
0.7973579,0.3045743,-72.82928,7.05019
0.62385726,0.18441248,-74.824135,1.5906525
0.61658245,0.78284407,-64.00411,2.588272
0.72267914,0.73404795,-62.533535,6.5244865
0.6648236,0.6078733,-97.48851,3.9497375
0.7286623,0.35618117,-55.739616,4.286709
0.67871344,0.6867132,-51.938774,2.8578568
0.7072657,0.4357813,-71.1309,3.572235
0.63673973,0.32323882,-113.14066,2.3321152
0.744,0.368,-129.4,5.135956
0.7287023,0.5306931,-53.59722,4.071026
0.6855686,0.10919577,-78.43631,3.0465317
0.764,0.7,-93.3,1.469307
0.697,0.92,-76.0,9.786758
0.6459931,0.22207983,-122.052155,2.3860168
0.6467397,0.9725839,-90.23421,8.330822
0.76663643,0.13080734,-78.14378,5.378628
0.7361968,0.49929422,-66.857185,4.030609
0.63245434,0.9090643,-123.140434,8.236389
0.62134624,0.8392206,-87.3882,3.4778023
0.7043521,0.73334885,-85.1492,5.405655
0.74136466,0.20954223,-68.25055,4.098015
0.7016559,0.57443464,-107.46682,4.6912003
0.764,0.7,-93.3,1.4692783
0.7834803,0.6294477,-43.9395,6.7401505
0.697,0.92,-76.0,1.5097427
0.64783204,0.28400543,-81.724304,1.6446877
0.7035453,0.5276541,-114.80611,4.9742126
0.762,0.3,-23.5,5.082054
0.7315106,0.6322093,-93.1012,5.3920746
0.62240195,0.66914696,-66.79347,1.4153957
0.7484139,0.14382738,-25.315632,5.0415993
0.74081314,0.25491306,-23.854153,5.6482887
0.6836489,0.42075083,-58.570576,1.9815826
0.7375884,0.1945442,-54.942383,4.3541527
0.73490405,0.10128974,-34.12079,3.8554
0.6809052,0.68349075,-97.19028,5.0551414
0.627,0.85,-133.0,5.958252
0.69027567,0.652707,-107.389946,6.659336
0.67015487,0.6966004,-67.301445,2.2647476
0.79281944,0.55265474,-55.21292,6.4570236
0.727503,0.40863755,-26.962029,6.5514183
0.68379277,0.58718306,-104.68929,5.27071
0.7607796,0.43982315,-87.40387,5.6077576
0.7400566,0.30889848,-91.20996,4.6372414
0.798,0.0,-119.8,6.214447
0.7432028,0.44826287,-51.61037,4.745102
0.58511865,0.7804866,-60.58232,1.3614368
0.6769075,0.42666098,-39.27757,2.8173065
0.6651182,0.96488667,-59.901085,6.0526466
0.7808099,0.5680765,-77.56094,6.3222504
0.68975013,0.50926936,-72.441284,2.6016998
0.78157544,0.25913042,-80.26034,6.807556
0.7422292,0.6020379,-102.405,7.872505
0.71285546,0.3076076,-84.80398,3.5047722
0.7001829,0.6501339,-93.337585,6.214485
0.7079718,0.31113628,-58.3128,3.7071037
0.8038572,0.20839056,-104.103165,7.7646637
0.7331911,0.37918583,-34.314537,4.4350624
0.6771039,0.7188999,-117.52666,6.3223076
0.72021496,0.7584438,-65.89726,4.5563507
0.73508066,0.6565128,-67.211075,4.246311
0.685741,0.0042775017,-120.271935,3.1544495
0.6227389,0.7060284,-63.709003,1.4289188
0.8304075,0.45804802,-64.89482,7.87241
0.7317159,0.72797215,-45.82626,6.295376
0.7394652,0.5088357,-117.14881,6.6457367
0.7809282,0.7901354,-44.82333,8.398209
0.81803226,0.666032,-92.56021,8.088264
0.74367595,0.64039403,-110.98624,7.5084877
0.6273643,0.5190233,-44.09082,1.4019775
0.717964,0.39525762,-63.295338,3.7205315
0.67865705,0.72394437,-107.73707,7.441044
0.7351837,0.54463995,-73.52831,5.0955772
0.7357985,0.59362864,-90.47624,5.702114
0.7019554,0.5883698,-55.79531,2.1432877
0.73203605,0.3571337,-124.68386,4.664192
0.7319714,0.06893484,-108.380196,3.7609863
0.63128066,0.3041736,-57.501617,1.7794609
0.75647926,0.4637283,-64.78386,5.1493645
0.6854135,0.7990043,-76.52131,4.5968246
0.66101366,0.25504094,-80.76273,2.6825905
0.75089645,0.23754418,-52.675873,5.445938
0.7121159,0.3638472,-112.49394,3.1813812
0.77028525,0.075497836,-68.49629,5.6886673
0.49058378,0.5636815,-81.9111,1.4423466
0.7131008,0.21599066,-65.476685,2.6826096
0.66345394,0.27999622,-42.562687,2.1029663
0.71169364,0.51426274,-74.12802,3.7071037
0.6848212,0.44363376,-67.25771,2.2108078
0.70647407,0.3166976,-57.457287,3.8149261
0.772,0.072,-95.1,4.6910477
0.6563428,0.31752607,-123.53371,2.453518
0.78483677,0.69793427,-56.799095,7.4006844
0.70560575,0.35913962,-104.24116,3.774414
0.67901266,0.47145495,-13.696957,8.613815
0.6663253,0.657774,-115.59903,5.392151
0.7563199,0.19140595,-57.070435,5.648136
0.64590216,0.8929589,-63.06121,5.8503723
0.6648163,0.0772956,-55.845284,1.9277
0.6960985,0.27625504,-82.8759,3.7744904
0.6315256,0.64916164,-25.84437,8.128471
0.70844036,0.27730238,-88.24867,3.787918
0.7065096,0.7926217,-47.76608,5.5537987
0.77237684,0.17226528,-16.046886,5.526924
0.7384753,0.68943554,-41.214993,5.66164
0.65909916,0.7293753,-104.93261,5.1494217
0.8048345,0.16018344,-87.433304,6.281872
0.6573669,0.77070427,-108.72998,6.268425
0.66422176,0.048931234,-59.664764,2.3724174
0.71046996,0.50627774,-65.2935,2.5073242
0.76799417,0.26752508,-20.9055,5.877323
0.71939415,0.24756347,-43.853073,5.3920555
0.74348044,0.7221432,-54.281452,7.454624
0.7445024,0.61857647,-98.33874,7.7106667
0.7960395,0.23126823,-74.9244,6.1200523
0.652,0.117,-118.2,2.2916222
0.66366667,0.24268934,-116.71469,2.763443
0.7546672,0.47205505,-109.30117,7.050171
0.73269796,0.18710743,-53.82157,4.232807
0.697,0.94,-76.0,8.519497
0.7493043,0.47788766,-62.184025,4.7989273
0.71646655,0.34052756,-103.30581,4.1789246
0.7558166,0.48121133,-32.199196,5.9718323
0.78009784,0.6092842,-84.74656,7.6703453
0.73603934,0.49908024,-65.79742,4.434967
0.7386376,0.6118641,-108.48795,7.8993607
0.7386606,0.54294676,-123.36,7.575836
0.7912675,0.70831394,-35.058346,7.670231
0.6245439,0.8777016,-89.653915,6.443577
0.80634296,0.6067214,-44.496468,8.533001
0.65841514,0.8025859,-104.2685,6.9963264
0.73867756,0.37215638,-38.658974,5.2843094
0.6917931,0.49841303,-118.84954,4.5563316
0.76960886,0.79593307,-43.99663,8.303871
0.811664,0.2088536,-118.69408,6.591873
0.7823983,0.4761516,-61.5315,6.0795784
0.63407487,0.7591849,-40.692005,2.6555824
0.73426145,0.32428306,-120.76208,5.5000305
0.77459866,0.42573148,-118.60828,7.4141693
0.66867286,0.76273376,-106.01458,7.5489616
0.71475935,0.7627371,-55.300495,5.2303696
0.73918885,0.5033597,-86.99279,4.839344
0.76694125,0.60157037,-67.95305,5.176525
0.687098,0.8163331,-35.295345,6.9693756
0.8680407,0.5930102,-83.50463,6.1335564
0.741,0.615,-119.9,7.0501137
0.79438466,0.66087127,-38.96994,7.7916145
0.75566465,0.5451649,-29.620884,7.7781677
0.70198876,0.3883812,-31.920458,3.7071037
0.6827699,0.6774249,-116.93666,6.902008
0.71620953,0.8617514,-62.45046,7.939892
0.7024005,0.36638108,-30.769146,4.25972
0.78022754,0.10074573,-25.93015,7.52203
0.6949227,0.68231463,-89.361115,5.499935
0.7844869,0.4038432,-121.64496,5.149536
0.7466417,0.18568674,-82.63941,4.502468
0.66525733,0.7235198,-104.01174,6.605377
0.6822395,0.32427102,-55.13031,2.4534035
0.67638355,0.3850143,-109.02987,3.2082367
0.8,0.4,-112.6,5.0282288
0.67845327,0.69837415,-36.89568,4.461918
0.67633194,0.7329775,-107.33594,7.4141693
0.7777727,0.21276432,-80.58102,5.3786087
0.74368095,0.3554059,-44.425076,4.9337387
0.7672273,0.2953633,-95.599266,5.810051
0.63861865,0.73354906,-99.89784,3.0600166
0.76304716,0.2973184,-94.965256,5.6077576
0.78159696,0.59354484,-36.318207,7.912979
0.7403939,0.68568593,-99.777664,8.371277
0.695,0.519,-53.3,2.3051834
0.667205,0.034251865,-58.805336,2.1568108
0.66961145,0.4501786,-99.04248,3.572216
0.68305624,0.26282653,-91.78256,2.4669075
0.66469,0.12935182,-63.957413,2.251072
0.635,0.8,-46.2,1.4558792
0.76451236,0.56970006,-34.54065,6.5379715
0.65944266,0.30361074,-40.974224,2.2242737
0.6942688,0.33267385,-98.272064,3.5318375
0.71435046,0.36953306,-65.26577,3.262291
0.6520637,0.7891571,-110.86419,6.5784454
0.63730246,0.66379386,-112.56934,4.246292
0.635,0.669,-113.9,4.367676
0.6884495,0.28173137,-89.947845,2.547741
0.669,0.862,-68.2,4.812393
0.77389324,0.1265867,-99.07714,5.2978325
0.81500995,0.49680257,-60.92874,7.454548
0.7199137,0.40783748,-113.10166,4.5428467
0.7660249,0.14053154,-79.143906,5.0686264
0.7483679,0.34358144,-88.891716,5.189781
0.69924974,0.8189201,-41.13579,6.9423676
0.6638059,0.28303832,-133.55487,2.3456383
0.7362577,0.3020535,-52.648014,3.5992432
0.6699506,0.416426,-42.923298,2.1703339
0.750839,0.57766724,-37.661575,4.5697784
0.695009,0.5680737,-86.02113,3.9091873
0.764,0.7,-93.3,1.4828873
0.7249587,0.48700905,-67.32686,3.8688087
0.6775003,0.6425248,-100.94964,4.0979576
0.694,0.738,-44.8,4.259739
0.62161607,0.94615966,-84.37376,5.189972
0.7504122,0.3284828,-101.84262,4.947262
0.764,0.7,-93.3,1.4963913
0.70573103,0.72766167,-85.380104,5.8504105
0.80022526,0.7344874,-49.191986,8.115139
0.691,0.85,-33.3,1.4828777
0.7645906,0.12501198,-63.662277,5.958233
0.64242303,0.17194466,-79.96692,1.4020538
0.6846167,0.58726287,-135.47554,7.58934
0.6916082,0.73158437,-43.520252,3.9632416
0.6411886,0.32787207,-59.380123,1.7794418
0.74880266,0.5753873,-38.8209,5.0416374
0.72483855,0.45364356,-108.195145,5.688648
0.66403943,0.39752024,-105.74718,2.2242165
0.71578664,0.18172507,-59.49624,3.8958359
0.6719335,0.80841506,-63.228962,4.8799324
0.0,0.0,-137.8,1.482811
0.62085485,0.26151025,-72.11057,1.496315
0.63397205,0.7547485,-40.09331,2.0624542
0.7338134,0.3373666,-52.101677,5.4460335
0.71344244,0.7425437,-69.26595,5.0686264
0.71797806,0.85915893,-61.206985,6.69981
0.7071405,0.69414425,-88.40747,5.6886864
0.8195114,0.20482029,-123.593254,7.8185654
0.645,0.4,-79.1,1.5772247
0.7183602,0.43869597,-17.324406,7.9803467
0.7338615,0.101772845,-33.85199,4.044075
0.72499955,0.45248067,-31.691843,5.257263
0.7541517,0.32222995,-50.60965,5.7964325
0.6287421,0.8244928,-50.68022,3.7206078
0.7637598,0.5692834,-31.511576,6.146984
0.6497015,0.9915494,-54.162727,7.27932
0.65,0.55,-20.3,1.4827919
0.8,0.29992557,-22.88864,8.438587
0.7732793,0.508493,-110.76297,7.7511406
0.656,0.827,-99.0,1.509819
0.6706565,0.6727833,-43.073505,2.2512245
0.68522286,0.58108944,-49.2094,2.345543
0.6863567,0.2221008,-62.17166,2.5073814
0.7649479,0.7576959,-64.77232,6.0526466
0.81394297,0.7145105,-47.12155,10.325794
0.70313334,0.14784338,-85.45746,3.0869865
0.7264871,0.41197738,-25.891182,6.254921
0.6738574,0.15662034,-43.11886,2.102909
0.77331674,0.47164083,-90.53046,6.0391426
0.6127255,0.66930103,-115.86278,2.1299744
0.8700244,0.5955519,-83.35749,4.327221
0.735,0.317,-26.4,4.852848
0.75259084,0.67841876,-93.65642,8.384781
0.7708276,0.07212186,-68.82589,5.553875
0.6821306,0.44127518,-67.89784,2.345581
0.70141685,0.1719422,-24.424015,3.1139183
0.73695594,0.30364683,-108.9807,5.4326057
0.6647551,0.10253499,-59.77844,2.1568108
0.7109455,0.6366686,-59.266415,2.9117203
0.7385188,0.6766696,-76.99962,7.0905685
0.68669564,0.5094797,-126.3231,6.7536926
0.72367734,0.6191173,-68.070175,3.1544495
0.6965882,0.53598255,-109.34522,5.149441
0.7541261,0.6079731,-102.412384,6.92894
0.669,0.857,-68.9,4.731579
0.79328763,0.23245946,-92.793106,8.034306
0.0,0.0,0.0,1.4154243
0.0,0.0,0.0,1.4692879
0.73105484,0.21798009,-37.546124,4.5832825
0.65635955,0.1692477,-100.86445,2.332058
0.7233105,0.7649555,-66.77445,5.324745
0.68397146,0.14787805,-68.588455,2.413063
0.6419268,0.8151823,-118.478096,8.195953
0.69971573,0.16085121,-73.23762,2.979126
0.6581002,0.4488975,-89.12758,2.4938774
0.78253525,0.46822703,-60.14965,5.4864693
0.6915478,0.6981393,-57.77371,4.0036774
0.562158,0.7135166,-108.64674,1.4289284
0.8100474,0.23150034,-90.91936,6.6862297
0.6722318,0.62918305,-33.420128,3.7206268
0.6,0.0,-52.956165,1.8602753
0.64361966,0.8329554,-68.97234,4.947262
0.687,0.822,-33.8,7.292919
0.6656418,0.25445613,-90.89012,2.9522705
0.8221285,0.20878877,-120.58974,6.7806244
0.667373,0.60880494,-117.07384,4.8798943
0.7092194,0.21411641,-98.99454,3.9227867
0.6355707,0.23381643,-56.80099,1.5232468
0.6853152,0.7440301,-39.96028,5.297737
0.701,0.202,-125.3,3.1946945
0.8659713,0.5769038,-30.690338,8.991318
0.7419136,0.6031322,-102.2612,7.468071
0.72315574,0.24668333,-39.367455,4.3945312
0.671476,0.1580438,-26.011219,2.817421
0.783932,0.3889814,-46.33116,6.5110397
0.6939704,0.7029524,-58.460205,3.8823318
0.6796144,0.7196935,-107.92583,7.009754
0.7189796,0.17231447,-121.787315,4.8259163
0.7058914,0.40506628,-14.815453,7.1175766
0.7305618,0.49434325,-53.495064,4.5428467
0.7730474,0.63532335,-50.460205,6.0796165
0.77421725,0.043988794,-71.57249,5.9178543
0.74896955,0.5653661,-90.83161,6.0931015
0.7176907,0.41132674,-123.78513,5.4865646
0.79136896,0.11638703,-103.58428,5.486393
0.655,0.713,-60.9,1.4828777
0.6215232,0.13879049,-85.10107,1.4557838
0.6455432,0.7574433,-35.06046,3.895874
0.768726,0.7153147,-50.450035,7.1310234
0.7502463,0.33622232,-55.280376,4.1249466
0.7286235,0.6352388,-91.937294,4.906826
0.66728693,0.92419314,-46.2861,7.292843
0.7327522,0.4979485,-58.35236,3.7475395
0.6956987,0.50257504,-119.27107,4.5563507
0.7254313,0.57992214,-36.1276,6.3358116
0.6473326,0.7508184,-104.002914,5.014744
0.7982115,0.1561999,-81.635155,7.009735
0.6762809,0.7294482,-55.903267,3.2487679
0.71289986,0.5146722,-66.30081,3.383484
0.70919174,0.49102613,-28.002838,5.0686264
0.7124089,0.7420229,-63.685215,5.6346893
0.7173422,0.60908747,-110.85166,6.3087654
0.76817477,0.11748342,-25.678755,6.3222313
0.74942505,0.3714813,-102.89697,5.823536
0.70129603,0.47609404,-122.711044,5.7156944
0.7219236,0.5452922,-54.123974,3.0600166
0.8129917,0.52247614,-87.5877,8.209476
0.6709399,0.27052352,-97.40112,3.1138802
0.7237232,0.32746565,-105.31567,4.610157
0.6803049,0.70636916,-88.078,5.783024
0.7201355,0.3834809,-73.862076,3.8688087
0.7727623,0.20252809,-16.353773,7.9263687
0.7566291,0.64427984,-75.57354,6.686287
0.729691,0.40144408,-29.268469,5.810051
0.68165153,0.60359466,-47.387226,2.2242165
0.63394815,0.3107818,-58.025433,1.7119026
0.7113802,0.24885777,-103.34023,3.6665535
0.7468914,0.40551603,-106.39742,6.200962
0.66726905,0.74973917,-102.96881,5.14946
0.67802644,0.25979084,-112.28573,2.8848076
0.6388,0.4002697,-97.96951,1.8602943
0.6962944,0.75738776,-50.292065,4.610214
0.7535477,0.5412155,-29.074165,8.047848
0.7800677,0.53831875,-38.615936,6.848049
0.63703424,0.73040915,-99.15146,2.9387474
0.6300416,0.24657345,-32.030186,1.4693832
0.68991816,0.54864717,-131.76503,6.9019127
0.6801157,0.7111414,-80.35866,3.2217407
0.72139394,0.72834647,-94.34468,8.061237
0.6434803,0.64116335,-34.330166,2.736473
0.6045418,0.8752797,-86.9348,3.9226723
0.701,0.672,-37.3,4.1923523
0.6906575,0.19577543,-45.698578,2.8848839
0.8194003,0.52358675,-49.5237,7.171459
0.7690129,0.54837024,-106.08883,6.7940903
0.631,0.0,-101.9,4.461975
0.69389284,0.585733,-113.88707,7.238865
0.6637139,0.53195494,-126.69668,3.9632416
0.6329738,0.50641483,-88.970894,1.5232468
0.6577364,0.6137962,-105.55141,5.095482
0.691,0.85,-33.3,1.4828873
0.63,0.793,-125.5,8.2229805
0.7316502,0.4311958,-40.933968,4.704571
0.7173893,0.53548294,-47.248177,3.612671
0.70187867,0.88275903,-72.526855,8.236332
0.75645494,0.4500358,-91.78113,6.133499
0.789747,0.31869844,-19.663204,7.495079
0.648,0.971,-89.5,3.3026505
0.77752274,0.64608884,-93.96868,7.468071
0.79673266,0.29910678,-24.96367,7.697201
0.697,0.94,-76.0,6.7941284
0.60917187,0.54082966,-32.759148,1.4154053
0.71722925,0.10916199,-55.3171,3.6800957
0.6895252,0.70412827,-64.604126,3.9901733
0.72214806,0.25163254,-44.664066,4.8664665
0.7232802,0.3414722,-120.92976,4.4080544
0.7287875,0.5075151,-31.616371,4.44849
0.7,0.71,-113.1,7.3871613
0.6275158,0.6166891,-27.086105,5.6752205
0.7127768,0.30601972,-85.55545,4.1923523
0.6159597,0.3336588,-92.38884,1.46945
0.71334726,0.3282494,-78.291245,3.5588837
0.7395847,0.5333817,-71.60977,5.0821114
0.65888846,0.44425392,-16.768993,6.5650177
0.75042486,0.4507725,-122.67991,7.87241
0.64587504,0.8922547,-63.12477,6.079693
0.65957123,0.2923308,-41.641792,2.359066
0.65581656,0.81268173,-103.796585,7.5624657
0.63019556,0.054823518,-58.578876,1.5098
0.69817007,0.79202116,-30.716545,5.6346893
0.61926556,0.23852235,-32.576866,1.4154816
0.6902439,0.6782515,-90.707794,5.122509
0.6901481,0.78259045,-78.67828,4.5698547
0.79768205,0.51172453,-105.66711,8.115215
0.7034583,0.38889873,-76.97729,3.1139183
0.74779415,0.39147043,-103.31331,4.798889
0.8059781,0.09733917,-102.22172,7.953491
0.6176214,0.96538496,-63.24554,7.58934
0.71308184,0.7434385,-63.875908,4.812393
0.7147683,0.6972383,-89.89455,6.5784454
0.0,0.0,0.0,1.4154816
0.70678514,0.4707501,-20.873346,8.04781
0.7323464,0.37404862,-70.27414,4.4350624
0.6866651,0.36725,-116.19498,3.019638
0.6641041,0.027916452,-26.722294,2.3589897
0.75365514,0.098512754,-103.60733,5.513363
0.5313315,0.6489836,-97.13188,1.4424419
0.6318336,0.22662057,-49.551346,1.5232468
0.65419817,0.76494783,-107.36162,5.392151
0.6897709,0.72831017,-46.273987,3.3970642
0.626762,0.7640554,-32.645058,3.4643936
0.6149418,1.0010324,-66.42472,6.4032364
0.7318188,0.3718047,-25.849796,5.8234406
0.71486616,0.7015542,-110.59766,8.11512
0.71075237,0.038972795,-114.366516,2.9925537
0.70810974,0.305525,-43.10118,3.1678581
0.0,0.0,0.0,1.4424229
0.6814974,0.12999064,-24.716995,2.776928
0.7390902,0.2998051,-109.57184,4.8124695
0.8235397,0.575,-30.2,8.182526
0.74113,0.32890552,-123.237976,5.284233
0.7992866,0.21879873,-99.212326,8.303852
0.7157152,0.6939556,-90.32594,6.4840126
0.73863506,0.78542894,-70.5475,5.486393
0.66418105,0.33757672,-96.40594,2.1568108
0.764,0.7,-93.3,1.4693832
0.80258304,0.26595372,-70.10567,6.591797
0.8075419,0.2241332,-86.55271,8.384705
0.65197194,0.27928066,-91.41003,2.4129677
0.7790485,0.6318957,-49.160652,6.821022
0.6634231,0.38219923,-82.077415,2.709484
0.7030858,0.54816616,-69.70018,2.8038788
0.7043136,0.41158548,-26.483067,5.8099747
0.7415246,0.5299623,-87.759575,6.13348
0.67877495,0.29738617,-90.11431,3.0329895
0.6696714,0.041760225,-26.386219,1.9142532
0.6924179,0.30109942,-89.347305,2.4669266
0.62659144,0.12851137,-67.816376,1.6580391
0.7489505,0.2720663,-23.699614,5.580826
0.7532692,0.3179982,-97.39626,5.675144
0.7685585,0.104065806,-75.393425,5.553894
0.77147746,0.10708382,-15.385902,5.8234787
0.7041041,0.4069321,-26.924282,4.583359
0.75494045,0.28423098,-23.612684,5.8774376
0.65,0.59,-26.1,1.4693832
0.67573905,0.37718078,-107.94148,2.979126
0.7601225,0.48084357,-62.656597,5.0821495
0.7339165,0.62968475,-94.071106,5.607872
0.61085635,0.5138754,-99.12866,1.415329
0.74590325,0.43812793,-104.40271,5.74255
0.70867425,0.35262442,-83.067635,3.0465126
0.758704,0.7529983,-72.4335,5.6077766
0.7299418,0.488859,-48.272896,3.5857391
0.6182025,0.30002618,-89.47672,1.7389488
0.7781092,0.2808107,-67.94382,6.0661316
0.71145886,0.25282735,-102.08778,3.5858154
0.7137348,0.120263144,-54.488293,3.2757187
0.70512056,0.89751446,-95.77934,7.912903
0.669,0.857,-68.9,6.2278748
0.6474093,0.2223998,-73.40086,2.1839142
0.7420862,0.4723699,-113.27331,6.888485
0.70686895,0.4727444,-20.684254,7.4277115
0.6955894,0.5588908,-71.53085,3.2083511
0.7541578,0.48035666,-39.909584,5.607834
0.815,0.271,-103.5,8.223038
0.72702396,0.4453197,-65.48326,3.8688278
0.77003205,0.55737394,-34.244022,7.023258
0.65,0.59,-26.1,1.4693928
0.64109457,0.676029,-117.584595,6.403122
0.63952845,0.836352,-123.36252,8.519478
0.7662107,0.33301407,-60.883934,7.117481
0.66172963,0.6755705,-113.602806,5.445938
0.7590316,0.17115018,-59.157852,5.445957
0.7411333,0.47364601,-100.45037,6.2278748
0.71240306,0.2901414,-90.31476,3.639698
0.7521865,0.51806325,-47.05742,4.1384506
0.72620237,0.41311982,-77.19652,3.3296585
0.635,0.8,-46.2,1.482811
0.7529905,0.47975525,-45.335403,6.093006
0.78573,0.6674228,-43.229233,7.063713
0.71366197,0.34095204,-74.2834,2.8982925
0.718,0.5,-21.2,7.7780533
0.65898883,0.294181,-41.50366,2.3186302
0.6635954,0.4889698,-95.21878,2.7229881
0.7571334,0.18577936,-57.72962,5.0415993
0.75158775,0.20720981,-69.25386,4.071102
0.749633,0.667441,-62.606255,6.227894
0.6126029,0.2390899,-54.82621,1.5637207
0.7741755,0.3049561,-17.392462,5.9178543
0.71730137,0.26676187,-49.812782,4.1249847
0.7893506,0.5202163,-42.769253,6.605301
0.729,0.0030594063,-17.565132,3.9901733
0.61748743,0.9687799,-63.54832,6.2277985
0.7395607,0.07896125,-106.762276,4.300308
0.6534204,0.56626225,-22.596043,8.34425
0.6469091,0.23786765,-106.249695,2.359085
0.76143956,0.36280194,-88.442665,5.2573586
0.721,0.48,-20.6,8.506031
0.77094465,0.43976316,-97.04482,6.43013
0.7416493,0.5067029,-103.551674,6.21439
0.6577486,0.6367248,-116.94406,5.702095
0.6501218,0.80394113,-114.226974,8.034248
0.68298745,0.14706723,-68.30235,2.6556015
0.5722654,0.7974507,-68.281624,1.3750267
0.6565747,0.7696576,-108.481186,6.174011
0.77185833,0.45082176,-57.540497,6.5379333
0.77,0.0,-14.3,1.4559555
0.7088195,0.784254,-49.875713,5.5134583
0.68172216,0.27305433,-91.176025,2.8847694
0.686761,0.11531615,-79.472855,3.221817
0.73935694,0.67098844,-66.87852,4.9607086
0.7461296,0.59679544,-111.46429,8.533096
0.80212015,0.15848553,-85.01741,7.4006653
0.72968435,0.5453659,-30.770454,6.025696
0.6923235,0.32218972,-104.732216,3.787918
0.6910902,0.62967324,-135.06267,6.578369
0.66847193,0.5556864,-28.811296,4.5563507
0.6414799,0.8162935,-123.42378,7.993698
0.77423334,0.6354937,-49.424156,7.1445084
0.7413589,0.3287444,-123.26756,5.6347847
0.775,0.358,-94.0,5.7021904
0.7032147,0.02851668,-116.14623,2.8577614
0.61,0.469,-110.5,1.428833
0.69917035,0.50548846,-119.566154,5.31126
0.7413344,0.50630176,-101.564606,5.6617165
0.70529366,0.87775296,-70.12567,8.411732
0.73008025,0.27097332,-122.108284,5.0280952
0.676461,0.2386753,-45.64769,2.6151276
0.6709531,0.7487531,-38.234993,4.610214
0.7067293,0.46942055,-20.999407,6.9153023
0.754687,0.41874596,-26.977478,7.0771217
0.67043316,0.6421159,-34.363266,3.5183525
0.7058915,0.44947743,-22.858809,6.3357353
0.7193504,0.6954448,-76.00842,2.5208855
0.6753557,0.84465814,-67.4039,3.653202
0.75105846,0.63244045,-88.15055,7.5759125
0.6669384,0.6265386,-32.210724,4.4350433
0.7651365,0.5427347,-89.62487,5.917816
0.6687763,0.5818267,-49.818245,1.9546318
0.685197,0.21153918,-47.67366,3.1275177
0.6703744,0.15600926,-25.605717,3.3027458
0.65971756,0.6080071,-104.43204,4.9472427
0.67310476,0.4407811,-37.352657,1.9951248
0.793,0.153,-76.9,8.074665
0.6076354,0.6266939,-103.3479,1.5906525
0.7367874,0.50006986,-70.698845,4.475422
0.75152737,0.30165476,-101.21622,5.769558
0.711148,0.8692605,-66.05223,7.9802704
0.710554,0.21551329,-113.8608,3.019638
0.7814781,0.4319371,-118.72362,5.8234596
0.70675725,0.8756969,-69.13947,7.885952
0.78108305,0.3623175,-76.527115,5.338173
0.644,0.274,-40.1,1.6310883
0.7555822,0.28603315,-23.599806,5.769539
0.6703771,0.34798163,-46.29856,2.6825333
0.67860043,0.87973,-51.910988,5.29768
0.7456949,0.34878495,-46.237278,5.1898575
0.6792023,0.4268228,-51.925262,2.3591614
0.67263895,0.7114204,-84.07299,2.8712654
0.6439221,0.6504893,-109.16876,4.1114616
0.7232211,0.21000016,-121.90348,4.3406487
0.622,0.96,-86.1,6.2548256
0.7098262,0.18613839,-123.12893,3.2621956
0.7333118,0.21080427,-37.09079,4.232712
0.46923774,0.2516427,-85.49453,1.4558601
0.7706424,0.04888609,-14.795738,6.618824
0.76422435,0.84369385,-74.49895,8.276863
0.7820697,0.49358565,-64.57156,6.43013
0.6249797,0.831424,-87.48624,3.990097
0.60751194,0.8084616,-125.58814,6.2953377
0.78498894,0.6599206,-78.53334,7.063713
0.58731526,0.76618135,-118.04392,3.6666298
0.8048271,0.18147936,-127.77879,8.101692
0.6909129,0.24926814,-103.15878,3.221836
0.6207246,0.38770682,-88.53011,1.4019775
0.6367386,0.10895861,-54.855545,1.8738174
0.61395186,0.40398726,-95.01901,1.4289379
0.86132526,0.5043572,-49.829384,8.384705
0.70164186,0.7193733,-60.634113,5.297756
0.725315,0.41583103,-24.65559,6.227913
0.6180383,0.2727275,-55.00899,1.6176605
0.7168588,0.15347165,-121.72924,4.327221
0.8008916,0.49875283,-48.99923,2.0895195
0.77147466,0.2765557,-20.686272,5.9986115
0.6138899,0.8218132,-127.97052,6.7671967
0.65313685,0.5660368,-116.08643,4.273281
0.6698832,1.0454729,-56.09977,8.276844
0.64099205,0.82130814,-123.40846,8.088188
0.7074219,0.8174268,-89.15102,6.01223
0.7231759,0.7649555,-66.77445,5.2168274
0.714624,0.8640756,-63.565292,7.481575
0.6901439,0.4113273,-119.68048,2.790451
0.7337307,0.23999695,-23.957178,4.7720337
